2025-07-25 09:22:15,674 | INFO | Epoch 50/600 | Train Loss: 0.9362 | Val Loss: 0.8433
2025-07-25 09:22:18,602 | INFO | Epoch 51/600 | Train Loss: 0.9374 | Val Loss: 0.8470
2025-07-25 09:22:21,268 | INFO | Epoch 52/600 | Train Loss: 0.9343 | Val Loss: 0.8443
2025-07-25 09:22:24,217 | INFO | Epoch 53/600 | Train Loss: 0.9298 | Val Loss: 0.8300
2025-07-25 09:22:27,230 | INFO | Epoch 54/600 | Train Loss: 0.9306 | Val Loss: 0.8168
2025-07-25 09:22:30,157 | INFO | Epoch 55/600 | Train Loss: 0.9161 | Val Loss: 0.8236
2025-07-25 09:22:33,073 | INFO | Epoch 56/600 | Train Loss: 0.9245 | Val Loss: 0.8190
2025-07-25 09:22:35,806 | INFO | Epoch 57/600 | Train Loss: 0.9128 | Val Loss: 0.8131
2025-07-25 09:22:38,724 | INFO | Epoch 58/600 | Train Loss: 0.9274 | Val Loss: 0.8086
2025-07-25 09:22:41,450 | INFO | Epoch 59/600 | Train Loss: 0.9273 | Val Loss: 0.8041
2025-07-25 09:22:44,228 | INFO | Epoch 60/600 | Train Loss: 0.9113 | Val Loss: 0.8014
2025-07-25 09:22:47,170 | INFO | Epoch 61/600 | Train Loss: 0.9142 | Val Loss: 0.8053
2025-07-25 09:22:50,077 | INFO | Epoch 62/600 | Train Loss: 0.8973 | Val Loss: 0.8027
2025-07-25 09:22:52,761 | INFO | Epoch 63/600 | Train Loss: 0.9197 | Val Loss: 0.8127
2025-07-25 09:22:55,417 | INFO | Epoch 64/600 | Train Loss: 0.8999 | Val Loss: 0.8022
2025-07-25 09:22:58,318 | INFO | Epoch 65/600 | Train Loss: 0.9013 | Val Loss: 0.7859
2025-07-25 09:23:01,247 | INFO | Epoch 66/600 | Train Loss: 0.8997 | Val Loss: 0.7834
2025-07-25 09:23:04,240 | INFO | Epoch 67/600 | Train Loss: 0.9118 | Val Loss: 0.7893
2025-07-25 09:23:07,114 | INFO | Epoch 68/600 | Train Loss: 0.9067 | Val Loss: 0.7833
2025-07-25 09:23:09,991 | INFO | Epoch 69/600 | Train Loss: 0.8960 | Val Loss: 0.7801
2025-07-25 09:23:12,927 | INFO | Epoch 70/600 | Train Loss: 0.8936 | Val Loss: 0.7750
2025-07-25 09:23:15,871 | INFO | Epoch 71/600 | Train Loss: 0.8671 | Val Loss: 0.7672
2025-07-25 09:23:18,833 | INFO | Epoch 72/600 | Train Loss: 0.8869 | Val Loss: 0.7721
2025-07-25 09:23:21,746 | INFO | Epoch 73/600 | Train Loss: 0.8816 | Val Loss: 0.7726
2025-07-25 09:23:24,655 | INFO | Epoch 74/600 | Train Loss: 0.9087 | Val Loss: 0.7728
2025-07-25 09:23:27,576 | INFO | Epoch 75/600 | Train Loss: 0.8715 | Val Loss: 0.7618
2025-07-25 09:23:30,512 | INFO | Epoch 76/600 | Train Loss: 0.8709 | Val Loss: 0.7544
2025-07-25 09:23:33,474 | INFO | Epoch 77/600 | Train Loss: 0.8888 | Val Loss: 0.7501
2025-07-25 09:23:36,331 | INFO | Epoch 78/600 | Train Loss: 0.8861 | Val Loss: 0.7598
2025-07-25 09:23:39,233 | INFO | Epoch 79/600 | Train Loss: 0.8614 | Val Loss: 0.7525
2025-07-25 09:23:42,154 | INFO | Epoch 80/600 | Train Loss: 0.8701 | Val Loss: 0.7468
2025-07-25 09:23:44,990 | INFO | Epoch 81/600 | Train Loss: 0.8714 | Val Loss: 0.7513
2025-07-25 09:23:47,855 | INFO | Epoch 82/600 | Train Loss: 0.8472 | Val Loss: 0.7437
2025-07-25 09:23:50,716 | INFO | Epoch 83/600 | Train Loss: 0.8856 | Val Loss: 0.7555
2025-07-25 09:23:53,428 | INFO | Epoch 84/600 | Train Loss: 0.8965 | Val Loss: 0.7455
2025-07-25 09:23:56,338 | INFO | Epoch 85/600 | Train Loss: 0.8695 | Val Loss: 0.7362
2025-07-25 09:23:59,254 | INFO | Epoch 86/600 | Train Loss: 0.8717 | Val Loss: 0.7336
2025-07-25 09:24:02,254 | INFO | Epoch 87/600 | Train Loss: 0.8664 | Val Loss: 0.7452
2025-07-25 09:24:05,202 | INFO | Epoch 88/600 | Train Loss: 0.8627 | Val Loss: 0.7362
